listing_id,city_name,district_name,neighborhood_name,title,price,room_count,gross_sqm,net_sqm,building_age,floor_level,heating_type,is_furnished
161343-70,Istanbul,Sile,Balibey,ŞİLE BALİBEY'DE SATILIK 2+1 DAİRE,3250000,2 + 1,80,76,31 Yaşında,Zemin,Kombi,Eşyalı Değil
161343-117,Istanbul,Sile,Cavus,ŞİLE ÇAVUŞ'TA SİTE İÇERİSİNDE ÖZEL HAVUZLU LÜX VİLLA,25750000,5 + 1,220,194,Sıfır Bina,Bahçe Katı,Yerden Isıtma,Eşyalı Değil
164895-70,Istanbul,Sile,Cavus,ŞİLE ÇAVUŞ MAHALLESİNDE 3+2 SATILIK DUBLEKS,17000000,3 + 2,170,138,11 Yaşında,3. Kat,Kombi,Eşyalı Değil
8710-572,Istanbul,Sile,Cavus,ŞİLE MERKEZDE İSKANLI HAVUZLU 3+1 SATILIK DUBLEKS VİLLA,13750000,3 + 1,155,120,2 Yaşında,Bahçe Katı,Yerden Isıtma,Eşyalı Değil
161343-102,Istanbul,Sile,Goce,ŞİLE AĞVA GÖÇEDE ORMAN MANZARALI HAVUZLU TAŞ MÜSTAKİL VİLLA,24000000,2 + 1,220,200,6 Yaşında,Bahçe Katı,Yerden Isıtma,Eşyalı Değil
36118-17731,Istanbul,Sile,Goce,Şile Göçe'de 3+1 Müstakil Bahçeli Tripleks Satılık Ev,16600000,3 + 1,225,190,11 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
114110-7,Istanbul,Sile,Kabakoz,ŞİLE KABAKOZ'DA İKİZ VİLLA DOĞALGAZLI KAT MÜLKİYETLİ DENİZ MANZA,24950000,3 + 1,208,150,16 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
87222-446,Istanbul,Sile,Kabakoz,"Kabakoz Sahiline 2 Dakika Mesafede, Butik Sitede Keyifli Villa",13750000,3 + 1,115,110,Sıfır Bina,Bahçe Katı,Yerden Isıtma,Eşyalı Değil
96635-397,Istanbul,Sile,Kumbaba,KUMBABA'da DENİZE ÇOK YAKIN MÜSTAKİL HAVUZLU 4+2 VİLLA,14750000,4 + 2,246,140,26 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
2988-9206,Istanbul,Sile,Kumbaba,"ÖZKAN GYRMKL ŞİLE KUMBABA SATILIK VİLLA SİTEDE,HAVUZLU,OTOPARK",16500000,3 + 1,200,160,11 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
66054-1073,Istanbul,Sile,Kumbaba,ŞİLE KUMBABA'DA 5+2 DENİZ MANZARALI MÜSTAKİL VİLLA TURYAP'TAN,38000000,5 + 2,315,285,Sıfır Bina,Bahçe Katı,Kombi,Eşyalı Değil
160222-109,Istanbul,Sile,Sahilkoy,LUNOX Gayrimenkul 'den Havuzlu Site içi 160 m2 Dublex Villa,12250000,3 + 1,160,120,21 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
165449-3,Istanbul,Silivri,Alibey,ASLANGO ' DAN SİLİVRİ MERKEZDE SATILIK LÜKS 5+2 DUBLEKS DAİRE,6950000,5 + 2,250,225,21 Yaşında,4. Kat,Kombi,Eşyalı Değil
108150-1061,Istanbul,Silivri,Alibey,SİLİVRİ ALİBEY MH SATILIK 136M2 3+1 TEMİZ DAİRE ACİLL,3300000,3 + 1,150,136,32 Yaşında,En Üst Kat,Kombi,Eşyalı Değil
108150-1055,Istanbul,Silivri,Alibey,SİLİVRİ ALİBEY MH ÇARŞI İÇİNDE SATILIK 3+1 110M2 DAİRE,3200000,3 + 1,125,110,31 Yaşında,1. Kat,Kombi,Eşyalı Değil
159900-33,Istanbul,Silivri,Canta sancaktepe,İSTANBUL SİLİVRİ DENİZE SIFIR SATILIK VİLLA 5+1,14900000,5 + 1,681,350,4 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
45153-4958,Istanbul,Silivri,Canta sancaktepe,SİLİVRİ DE SATILIK KELEPİR VİLLA,14500000,7 + 1,550,325,11 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
90469-1125,Istanbul,Silivri,Degirmenkoy ismetpasa,DEĞİRMENKÖYDE YATIRIMCILARA KOLAY KİRAYA VERİLEBİLİR 3+1 SATILIK DAİRELER,4100000,3 + 1,130,90,1 Yaşında,2. Kat,Kombi,Eşyalı Değil
122060-824,Istanbul,Silivri,Fatih,SİLİVRİ MERKEZDE ASANSÖRLÜ KAPALI OTOPARKLI SATILIK 3+1 DAİRE,4750000,3 + 1,135,125,16 Yaşında,2. Kat,Kombi,Eşyalı Değil
163693-25,Istanbul,Silivri,Kavakli hurriyet,İstanbul Silivri Satılık Lüks Müstakil Havuzlu Villa,18700000,5 + 1,230,194,1 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
165449-7,Istanbul,Silivri,Mimar sinan,ASLANGO' DAN SİLİVRİ TOKİ 3.ETAP SATILIK 2+1 DAİRE(TAPUSU HAZIR),4220000,2 + 1,90,80,4 Yaşında,5. Kat,Merkezi (Pay Öl...,Eşyalı Değil
165449-6,Istanbul,Silivri,Mimar sinan,ASLANGO' DAN SİLİVRİ TOKİ 1.ETAP SATILIK 2+1 DAİRE(TAPUSU HAZIR),4060000,2 + 1,80,70,3 Yaşında,3. Kat,Kombi,Eşyalı Değil
165449-2,Istanbul,Silivri,Mimar sinan,ASLANGO' DAN MİMARSİNAN MAHALLESİNDE SATILIK LÜKS 2+1 DAİRELER,3750000,2 + 1,85,80,Sıfır Bina,2. Kat,Kombi,Eşyalı Değil
165449-10,Istanbul,Silivri,Mimar sinan,ASLANGO' DAN SİLİVRİ TOKİ SATILIK 2+1 DAİRE(TAPUSU HAZIR),4650000,2 + 1,80,70,3 Yaşında,1. Kat,Merkezi (Pay Öl...,Eşyalı Değil
165449-14,Istanbul,Silivri,Mimar sinan,ASLANGO' DAN SİLİVRİ TOKİ 2.ETAP SATILIK 2+1 DAİRE,4190000,2 + 1,110,85,4 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
23180-5993,Istanbul,Silivri,Ortakoy,"İstanbul Silivri Selimpaşa da 580 M2 Bahçe Kullanımlı , Müstakil Havuzlu 5+1 Satılık Villa",31500000,5 + 1,265,223,Sıfır Bina,1. Kat,Kombi,Eşyalı Değil
8525-57115,Istanbul,Silivri,Piri mehmet pasa,NEXORA PRİME LANSMAN FİYATIYLA SON KALAN 3+1 DAİRELER,8500000,3 + 1,180,160,Sıfır Bina,5. Kat,Merkezi,Eşyalı Değil
158525-25,Istanbul,Silivri,Selimpasa,SELİMPAŞADA ULTRA LUX VİLLA,21400000,4 + 1,375,350,Sıfır Bina,Bahçe Katı,Kombi,Eşyalı Değil
158525-14,Istanbul,Silivri,Selimpasa,SİLİVRİ SELİMPAŞA ARAPTEPE 4+1 İKİ ADET İMARLI ARSALI VİLLA,12600000,4 + 1,280,225,21 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
0-46581202,Istanbul,Silivri,Selimpasa,SELİMPAŞA DA DENİZ MANZARALI SATILIK DAİRE,5700000,2 + 1,125,120,15 Yaşında,4. Kat,Kombi,Eşyalı Değil
165335-77,Istanbul,Silivri,Semizkumlar,Silivri Semizkumlarda Denize 100 Metre Müstakil Bahçeli,15500000,4 + 1,180,140,3 Yaşında,Bahçe Katı,Kombi,Eşyalı Değil
46745-378,Istanbul,Silivri,Semizkumlar,Silivri Semizkumlar Mavi Yelken Sitesinde Kelepir 2+1 Daire,3250000,2 + 1,85,80,30 Yaşında,1. Kat,Isıtma Yok,Eşyalı
89224-237,Istanbul,Silivri,Yeni,SİLİVRİ YENİ MAH. BUTİK SİTE İÇİ EBEVEYN BANYOLU ARA KAT 2+1,4970000,2 + 1,100,90,6 Yaşında,4. Kat,Kombi,Eşyalı Değil
73493-2907,Istanbul,Silivri,Yeni,Silivri Yenimahalle de Havuzlu Site İçi 2+1 Satılık Daire,6500000,2 + 1,100,90,Sıfır Bina,5. Kat,Kombi,Eşyalı Değil
165449-13,Istanbul,Silivri,Yeni,ASLANGO'DA SİLİVRİ OASİS REZİDANS HAVUZLU SATILIK 1+1 LÜKS DAİRE,3920000,1 + 1,85,77,6 Yaşında,1. Kat,Kombi,Eşyalı Değil
97262-1234,Istanbul,Silivri,Yeni,SİLİVRİ YENİ MAH. KONUTLARDA SATILIK 2+1 ARAKAT DAİRE 2.900.000TLÖNER EMLAK,2900000,2 + 1,95,90,33 Yaşında,3. Kat,Kombi,Eşyalı Değil
159900-47,Istanbul,Silivri,Yeni,PEARL OF SİLİVRİ SİTESİN'DE SATILIK DAYRE 3+1,12000000,3 + 1,225,180,5 Yaşında,3. Kat,Yerden Isıtma,Eşyalı Değil
166418-37,Istanbul,Silivri,Yeni,SİLİVRİ YENİ MAHALLE İNCİŞEHİR SİTESİNDE 3+1 SATILIK SIFIR DAİRE,7000000,3 + 1,110,100,1 Yaşında,4. Kat,Kombi,Eşyalı Değil
139911-436,Istanbul,Sisli,Bozkurt,TÜRKBEY SOK.2.ADA 120M2 3+1 4.KAT,9500000,3 + 1,140,120,35 Yaşında,4. Kat,Kombi,Eşyalı Değil
94668-479,Istanbul,Sisli,Bozkurt,YENİ BİNADA AKILLI SİSTEMLİ ASANSÖRLÜ DAİRE,16000000,3 + 1,160,140,3 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
94668-489,Istanbul,Sisli,Bozkurt,METROYA İKİ DAKİKA MESAFEDE SATILIK ARAKAT DAİRE,7500000,3 + 1,75,65,45 Yaşında,1. Kat,Kombi,Eşyalı Değil
139911-282,Istanbul,Sisli,Bozkurt,BİLEZİKÇİ SK.3.ADA 2.KAT ASANSÖRLÜ 80m2,6800000,2 + 1,85,75,24 Yaşında,2. Kat,Kombi,Eşyalı Değil
94668-457,Istanbul,Sisli,Bozkurt,"YENİBİNADA ,AKILLI SİSTEM BULUNAN DAİRE",16000000,3 + 2,175,160,1 Yaşında,5. Kat,Kombi,Eşyalı Değil
40658-22085,Istanbul,Sisli,Bozkurt,ŞİŞLİ'DE  METROYA YAKIN İÇİ BAKIMLI TERASLI 2 ADET SATILIK FIRSAT DAİRE,11500000,2 + 2,200,170,47 Yaşında,4. Kat,Kombi,Eşyalı Değil
5364-184667,Istanbul,Sisli,Cumhuriyet,ŞİŞLİ BOMONTİ DİVAN RESIDENCE'DA SATILIK FULL EŞYALI 1+1 DAİRE,12950000,1 + 1,90,70,10 Yaşında,9. Kat,Merkezi (Pay Öl...,Eşyalı
168735-4,Istanbul,Sisli,Cumhuriyet,Kısa Süreli Fiyat!!! Rumeli Cadde Üzeri Asansörlü Kat Mülkiyetli,6750000,2 + 1,104,85,31 Yaşında,3. Kat,Kombi,Eşyalı
94668-490,Istanbul,Sisli,Duatepe,METROYA YAKIN DEPREM*  RAPORLU ASNSÖRLÜ ARAKAT DAİRE,11000000,2 + 1,100,92,39 Yaşında,4. Kat,Kombi,Eşyalı Değil
10437-3541,Istanbul,Sisli,Ergenekon,PANGALTI POYRAZ SOKAKTA 2+1 100M2 SATILIK DAİRE,6750000,2 + 1,120,100,31 Yaşında,3. Kat,Kombi,Eşyalı Değil
8525-57217,Istanbul,Sisli,Esentepe,VERSATİE GAYRİMENKUL'DEN KEMPİNSKİ ASTORİA RESİDENCE MANZARALI,42000000,2 + 1,168,119,11 Yaşında,14. Kat,Merkezi (Pay Öl...,Eşyalı Değil
1472-1152,Istanbul,Sisli,Esentepe,ESENTEPE  BÜYÜKDERE CAD.EMEKLİ SUBAY EVLERİ 1.KISIM'DA 2+1 95 M2 SATILIK DAİRE.,15000000,2 + 1,95,85,55 Yaşında,1. Kat,Kombi,Eşyalı Değil
110129-865,Istanbul,Sisli,Esentepe,LEVENT SAPPHİRE RESİDENCE KAT BAHÇELİ BOĞAZ MANZARA SATILIK 4+1,110000000,4 + 1,650,550,11 Yaşında,19. Kat,Merkezi (Pay Öl...,Eşyalı Değil
34800-2357,Istanbul,Sisli,Eskisehir,SIFIR BİNADA 1+1 TERS DUBLEKS BOŞ DURUMDA ASANSÖRLÜ DAİRE CADDEYE ULAŞIMA YAKIN,3100000,1 + 1,60,55,Sıfır Bina,1. Kat,Kombi,
34800-2323,Istanbul,Sisli,Eskisehir,KURTULUŞ CADDESİNE 3 DAKİKA ODALARI GENİŞ AYDINLIK FERAH BALKONLU DAİRE,2600000,1 + 1,60,55,40 Yaşında,3. Kat,Kombi,
31572-2864,Istanbul,Sisli,Eskisehir,Şişli Kurtuluş Dericiler Sk.2+1 80 m2 İskanlı yüksek giriş Satılık daire (DOLU),5200000,2 + 1,80,71,45 Yaşında,Yüksek Giriş,Kombi,
134330-661,Istanbul,Sisli,Ferikoy,FERİKÖYDE ÖNÜ AÇIK 2+1 BOŞ SATILIK DAİRE,4950000,2 + 1,85,75,31 Yaşında,2. Kat,Merkezi,Eşyalı Değil
32039-8668,Istanbul,Sisli,Fulya,ŞİŞLİ MECİDİYEKÖY ORTAKLAR CADDESİNDE YATIRIM İÇİN FIRSAT,11250000,3 + 1,120,110,40 Yaşında,4. Kat,Merkezi,Eşyalı Değil
4355-136741,Istanbul,Sisli,Fulya,FULYANIN MERKEZİ AKIN ÖZYUVAM SİTESİ 160m2 MOBİLYALI SATILIK 3+1,16500000,3 + 1,160,140,31 Yaşında,2. Kat,Kombi,Eşyalı
159283-15,Istanbul,Sisli,Fulya,ŞİŞLİ FULYA MAHALLESİN'DE DUBLEX SATILIK DAİRE,7500000,3 + 1,115,100,31 Yaşında,3. Kat,Kombi,Eşyalı Değil
1625-9793,Istanbul,Sisli,Gulbahar,MECİDİYEKÖY METRO METROBÜSE 10 DK BOŞ 3+1 DUBLEKS SATILIK DAİRE,5800000,3 + 1,100,85,34 Yaşında,4. Kat,Kombi,Eşyalı Değil
161973-68,Istanbul,Sisli,Gulbahar,**Gülbahar'da Geniş Temiz Ferah 2+1 Daire,3750000,2 + 1,95,85,24 Yaşında,2. Kat,Kombi,Eşyalı Değil
63848-3606,Istanbul,Sisli,Gulbahar,🏡 MECİDİYEKÖY GÜLBAG’DA ŞEHİR MANZARALI GENİŞ 2+1 FIRSAT DAİRE,3800000,2 + 1,130,120,25 Yaşında,4. Kat,Kombi,Eşyalı Değil
161973-63,Istanbul,Sisli,Gulbahar,*Gülbahar'da Merkezi Konumda Kat Mülkiyeti Tapulu 2+1 Daire,4150000,2 + 1,90,80,29 Yaşında,Giriş Katı,Kombi,Eşyalı Değil
10009-1345,Istanbul,Sisli,Gulbahar,ŞANLIDAN GÜLBAĞ S.SIRRI TARCAN İLKOKULU YANI 3+1 KREDİYE UYGUN,5500000,3 + 1,100,90,37 Yaşında,3. Kat,Kombi,Eşyalı Değil
136459-77,Istanbul,Sisli,Halaskargazi,Lotus Nişantaşı Sıraevlerde Eşsiz Dubleks Daire,41000000,2 + 1,119,113,4 Yaşında,1. Kat,Merkezi (Pay Öl...,Eşyalı
8496-4886,Istanbul,Sisli,Halaskargazi,NİŞANTAŞI DÖRTYOLDA TARİHİ BİNA 1. KAT 4+1 SATILIK İŞYERİ/KONUT,31000000,4 + 1,130,115,31 Yaşında,1. Kat,Kombi,Eşyalı Değil
29818-232,Istanbul,Sisli,Harbiye,Nişantaşı Abdi İpekçi Caddede Köşe Manzaralı KALİTELİ Satılık Konut,49000000,3 + 1,160,150,40 Yaşında,4. Kat,Merkezi,Eşyalı Değil
1171-11071,Istanbul,Sisli,Harbiye,A-Z EMLAK'DAN TEŞVİKİYE MAÇKA CADDESİNDE 270 M2 DAİRE,79000000,5 + 1,300,270,35 Yaşında,2. Kat,Merkezi,Eşyalı Değil
8525-57170,Istanbul,Sisli,Harbiye,Harbiye Satılık 4+2 Ana Caddeye 3 Dakikada Şehrin Merkezinde,22500000,4 + 2,175,130,26 Yaşında,3. Kat,Merkezi (Pay Öl...,Eşyalı Değil
8525-53828,Istanbul,Sisli,Harbiye,Maçka Armani Residence Satılık 262m2 Boğaz Manzaralı Daire,130000000,4 + 1,262,225,10 Yaşında,7. Kat,Merkezi (Pay Öl...,Eşyalı Değil
8525-53909,Istanbul,Sisli,Harbiye,Ritz Carlton Süzer Plaza Satılık 1550m2 Full Boğaz Manzaralı 10+2 Daire,800000000,10 + 2,1550,1500,15 Yaşında,21. Kat,Merkezi (Pay Öl...,Eşyalı Değil
8525-55413,Istanbul,Sisli,Harbiye,RITZ CARLTON SATILIK SÜZER PLAZA DA 330 M2 LÜKS DAİRE,120000000,3 + 1,330,264,15 Yaşında,21 ve üzeri,Merkezi (Pay Öl...,Eşyalı Değil
8525-57304,Istanbul,Sisli,Harbiye,"Maçka Armani Satılık Boğaz Manzaralı 3,5+1 Daire",112500000,3 + 1,262,212,10 Yaşında,8. Kat,Merkezi (Pay Öl...,Eşyalı Değil
17495-886,Istanbul,Sisli,Harbiye,Abdi İpekçi Caddesi'nde 170 m2 3+1 Satılık Daire,80250000,3 + 1,200,170,2 Yaşında,2. Kat,Merkezi,Eşyalı Değil
92171-1660,Istanbul,Sisli,Inonu,Taksim The Elysium Hotel'de Satılık Daire-Otel Konseptli,20250000,1 + 1,111,80,6 Yaşında,2. Kat,Merkezi (Pay Öl...,Eşyalı
66277-4239,Istanbul,Sisli,Inonu,FOR SALE ELYSIUM TAKSİM RESIDENCE FURNISHED APARTMENT SATILIK DAİRE 伊斯坦布尔市中心公寓出售，可用于申请公民身份,12600000,1 + 1,100,76,15 Yaşında,6. Kat,Kombi,Eşyalı
74556-3747,Istanbul,Sisli,Inonu,TAKSİM PETEK REZİDANSTA SATILIK 1+1 DAİRE,10800000,1 + 1,111,63,6 Yaşında,2. Kat,Merkezi,Eşyalı Değil
109630-833,Istanbul,Sisli,Izzet pasa,ACİL ŞİŞLİ İZZETPAŞA 2+1 AÇIK MUTFAK FIRSAT SATILIK DAİRE,3900000,2 + 1,70,60,Sıfır Bina,1. Kat,Kombi,Eşyalı Değil
121077-717,Istanbul,Sisli,Izzet pasa,İZZETPAŞA'DA 5+1 180M² YAKUPOĞLUNDAN SATILIK FIRSAT DUBLEX DAİRE ( İKİ AYRI DAİRE / BÖLÜNMÜŞ ),8750000,5 + 1,200,180,23 Yaşında,7. Kat,Kombi,Eşyalı Değil
133574-176,Istanbul,Sisli,Izzet pasa,Şişli İzzetpaşa Mandıra sokak 2+1 Satılık Daire,3675000,3 + 1,97,95,25 Yaşında,Ara Kat,Kombi,Eşyalı Değil
165186-298,Istanbul,Sisli,Kustepe,TÜRKMEN EMLAK'TAN MECİDİYEKÖY DE SATILIK 2+1 MASRAFSIZ DAİRE,2990000,2 + 1,70,65,6 Yaşında,Yarı Bodrum,Kombi,Eşyalı Değil
136229-720,Istanbul,Sisli,Mecidiyekoy,9 YILDA AMORTİ MERKEZİ LOKASYONDA LUX EŞYALI 1+1 ARA KAT DAİRE,4100000,1 + 1,60,50,6 Yaşında,1. Kat,Kombi,Eşyalı
72634-1277,Istanbul,Sisli,Mecidiyekoy,İNŞAATTAN SATILIK ORTA KAT ÖN CEPHE 2+1 3+1 DUBLEKS,15000000,2 + 1,70,60,Sıfır Bina,2. Kat,Kombi,Eşyalı Değil
8525-57124,Istanbul,Sisli,Mecidiyekoy,Quasar Fairmont Satılık 7+1 Emsalsiz Komple Kat,280000000,7 + 1,650,540,6 Yaşında,21 ve üzeri,Merkezi (Pay Öl...,Eşyalı Değil
692430-855,Istanbul,Sisli,Mecidiyekoy,Mecidiyeköy'de satılık 1 + 1 Emin evime uygun daire,3900000,1 + 1,55,45,6 Yaşında,5. Kat,Kombi,Eşyalı Değil
21867-2727,Istanbul,Sisli,Mecidiyekoy,Mecidiyeköy metro-metrobüse yakın 2+1 satılık daire !,5500000,2 + 1,75,70,16 Yaşında,1. Kat,Kombi,Eşyalı Değil
692430-854,Istanbul,Sisli,Mecidiyekoy,Mecidiyeköy Atakan Sokak'ta satılık 1+1 daire eminevime,6500000,1 + 1,55,50,6 Yaşında,Yarı Bodrum,Kombi,Eşyalı
42771-6486,Istanbul,Sisli,Mecidiyekoy,3+1 140 m2 ARA KAT MERKEZİ KONUMDA KAPALI OTOPARKLI MASRAFSIZ YAPILI,11500000,3 + 1,145,140,22 Yaşında,1. Kat,Kombi,Eşyalı Değil
50569-5385,Istanbul,Sisli,Mecidiyekoy,FULYA EMLAKTAN 2+1 YÜKSEK GİRİŞ METROYA 5-6DK KATMÜLKİYET TAPULU,4850000,2 + 1,75,65,40 Yaşında,Yüksek Giriş,Kombi,
692430-856,Istanbul,Sisli,Mecidiyekoy,Mecidiyeköy lati lokum Sokak'ta satılık 2 + 1 daire,3550000,2 + 1,100,85,16 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
11114-11717,Istanbul,Sisli,Mecidiyekoy,ONURDAN MECİDİYEKÖY TIB MERKEZİ ARKASI GÜNEY SK OTOPRKLI KREDİYE UYGUN SATILIK 2+1,5700000,2 + 1,90,85,10 Yaşında,1. Kat,Kombi,Eşyalı Değil
6019-2583,Istanbul,Sisli,Mecidiyekoy,MECİDİYEKÖY DE ANA CADDE ÜZERİ BİNA  ÇİFT GİRİŞLİ METRO METROBÜSE 5DK ACİL İHTİYAÇTAN,3300000,2 + 1,85,80,17 Yaşında,Ara Kat,Kombi,Eşyalı Değil
136229-750,Istanbul,Sisli,Mecidiyekoy,MECİDİYEKÖY MEYDAN'DA FULL LÜKS EŞYALI 3+1 PRESTİJLİ DAİRE!,3950000,3 + 1,80,75,6 Yaşında,Yarı Bodrum,Kombi,Eşyalı
48689-5731,Istanbul,Sisli,Mecidiyekoy,MECİDİYEKÖY'DE SÜPER KONUMDA KREDİLİ 3+1*120m2  BALKON+AYRI MUTFAKLI,5750000,3 + 1,120,110,30 Yaşında,1. Kat,Kombi,Eşyalı Değil
52307-4192,Istanbul,Sisli,Mecidiyekoy,"KOÇMER EMLAKTAN YENİ BİNADA TERASLI, ÇİFT BANYOLU ,TERASLI,İSKANLI BİNADA SATILIK BOŞ KREDİYE UYGUN",7000000,3 + 1,150,145,12 Yaşında,5. Kat,Kombi,Eşyalı Değil
52307-4019,Istanbul,Sisli,Mecidiyekoy,"KOÇMER EMLAKTAN YENİ BİNADA  MECİDİYEKÖY MAHALLESİNDE METROYA 15 DAK. YÜRÜME MESAFEDE ,AYRI MUTFAK",1700000,2 + 1,68,65,5 Yaşında,Yarı Bodrum,Kombi,Eşyalı Değil
61827-1985,Istanbul,Sisli,Merkez,ŞİŞLİ BOMONTİ YAKINI BİREYSEL GENİŞ BAHÇELİ 1+1 SATILIK DAİRE,7500000,1 + 1,85,80,45 Yaşında,Bahçe Katı,Merkezi,Eşyalı Değil
153563-203,Istanbul,Sisli,Merkez,ŞİŞLİ MERKEZ'de KAT MÜLKİYETLİ 130 m2 2+1 DAİRE (GENİŞ m2)!!!,11500000,2 + 1,130,115,31 Yaşında,4. Kat,Merkezi (Pay Öl...,Eşyalı Değil
69537-102787,Istanbul,Sisli,Merkez,"Avukatlara & Profesyonellere ,merkezde yaşamak isteyenlere özel – Adliye Dibinde Kaçmaz Fırsat!",9000000,2 + 1,95,85,35 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
168971-4,Istanbul,Sisli,Merkez,Elysium Art Şişli Haliç Manzaralı Satılık Rezidans Daire,13750000,1 + 1,72,50,8 Yaşında,19. Kat,Merkezi (Pay Öl...,Eşyalı Değil
125610-459,Istanbul,Sisli,Merkez,iTower Bomonti Şişli | 2+1 Sıfır Daire | 2+1 Brand New Apartment,23400000,2 + 1,131,95,7 Yaşında,13. Kat,VRV,Eşyalı Değil
166239-4,Istanbul,Sisli,Merkez,ŞİŞLİ MERKEZDE GENÇ BİNA 2+1 YÜKSEK GİRİŞ,11500000,2 + 1,100,90,6 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
61827-1965,Istanbul,Sisli,Merkez,ŞİŞLİ BOMONTİ ABİDEİ HÜRRİYET CADDESİNDE  3+1  ASANSÖRLÜ  SATILIK DAİRE,10400000,3 + 1,120,114,45 Yaşında,1. Kat,Merkezi,Eşyalı Değil
165077-44,Istanbul,Sisli,Pasa,ANTHILL KARŞISI GENİŞ 4+1 DUBLEKS FIRSATI,14750000,4 + 1,155,145,6 Yaşında,5. Kat,Kombi,Eşyalı Değil
40658-22035,Istanbul,Sisli,Pasa,ŞİŞLİ BOMONTİ'YE  VE TOPLU TAŞIMAYA YAKIN YENİ BİNADA GENİŞ TERASLI SATILIK DAİRE,6200000,2 + 1,90,78,9 Yaşında,4. Kat,Kombi,Eşyalı Değil
2608-7346,Istanbul,Sisli,Tesvikiye,Nişantaşı'nda 6+2 Birleştirilmiş Özel Daire - Prestijli Yaşam,140000000,6 + 2,400,373,45 Yaşında,3. Kat,Merkezi,
1217-6603,Istanbul,Sisli,Tesvikiye,YÜKSEL ÖNDER | Teşvikiye'de Boğaz Manzaralı 3+1 Satılık Daire,20000000,3 + 1,130,108,31 Yaşında,8. Kat,Merkezi (Pay Öl...,Eşyalı Değil
22155-643,Istanbul,Sisli,Tesvikiye,AV.SÜREYYADA 2.KAT 3+1 BAKIMLI 130M2 YENİLENMİŞ,30000000,3 + 1,140,130,40 Yaşında,2. Kat,Merkezi,Eşyalı Değil
144355-1164,Istanbul,Sisli,Tesvikiye,"NİŞANTAŞI'NDA HARİKA KONUMDA, NEFİS BAHÇELİ SATILIK DAİRE",9000000,1 + 1,90,80,31 Yaşında,Bahçe Katı,Merkezi (Pay Öl...,Eşyalı Değil
40658-22394,Istanbul,Sisli,Yayla,ŞİŞLİ FERİKÖY YAY MEYDANI CADDEYE  VE MİLLET BAHÇESİNE YAKIN YENİ BİNADA SATILIK 2+1 DAİRE,4500000,2 + 1,80,67,10 Yaşında,Yüksek Giriş,Kombi,Eşyalı Değil
17314-1529,Istanbul,Sisli,Yayla,DOĞAN DAN YAYLA MAHALLESİ FERILOFT SİTESİNDE SATILIK FULL YAPILI 1+1 75 M2,8250000,1 + 1,75,70,15 Yaşında,Yüksek Giriş,Merkezi,Eşyalı Değil
162131-189,Istanbul,Sultanbeyli,Abdurrahmangazi,ENC DEN ABDURRAHMANGAZİ MAHALLESİNDE SATILIK 3+1 DAİRE,3450000,3 + 1,135,120,26 Yaşında,5. Kat,Kombi,Eşyalı Değil
23950-628,Istanbul,Sultanbeyli,Abdurrahmangazi,Sultanbeyli içi sıfırlanmış orman manzaralı lüks 3+1 asansörlü,3450000,3 + 1,120,103,21 Yaşında,5. Kat,Kombi,Eşyalı Değil
161692-47,Istanbul,Sultanbeyli,Abdurrahmangazi,TEK YETKİLİ ABDURRAHMANGAZİ'DE SATILIK 2+1 GİRİŞ DUBLEKS DAİRE,3700000,2 + 1,100,90,Sıfır Bina,Yüksek Giriş,Kombi,Eşyalı Değil
162312-57,Istanbul,Sultanbeyli,Adil,SULTANBEYLİ ADİL MAHALLESİ SATILIK 4+1 YÜKSEK GİRİŞ 160m2 DAİRE,4750000,4 + 1,160,140,Sıfır Bina,Yüksek Giriş,Kombi,Eşyalı Değil
162312-56,Istanbul,Sultanbeyli,Adil,SULTANBEYLİ ADİL MAHALLESİ SATILIK 2+1 ARAKAT 105m2 DAİRE,5900000,2 + 1,105,95,Sıfır Bina,3. Kat,Kombi,Eşyalı Değil
155700-996,Istanbul,Sultanbeyli,Adil,ADİL MAH.'DE MANZARALI 4+1! 2 AİLEYE UYGUN ÇİFT MUTFAK BANYOLU!!,8250000,4 + 1,145,125,Sıfır Bina,3. Kat,Kombi,Eşyalı Değil
155700-937,Istanbul,Sultanbeyli,Adil,ADİL MAH. BOSNA BULVARI ÜZERİ LÜKS TASARIM EBEVEYN BANYOLU 3+1!!,6450000,3 + 1,120,95,Sıfır Bina,2. Kat,Kombi,Eşyalı Değil
